SK_ID_CURR,TARGET
101971,0.091991189660997
101976,0.1238586645001902
102002,0.10719752945465655
102005,0.07713064248800963
102007,0.1435773808698491
102017,0.07637503551894124
102019,0.13118069341133418
102029,0.06742753688266252
102051,0.09752172081441028
102052,0.07105668343730845
102054,0.08337851842866476
102062,0.12528453642932744
102067,0.1058075340458903
102068,0.09597265484517449
102070,0.07913671703839051
102090,0.08651135053087212
102092,0.1301711329971647
102099,0.1297070338245804
102100,0.058009758184532745
102112,0.10559605987646993
102113,0.09452268414392272
102122,0.11247396049859094
102123,0.08435177641036794
102125,0.07698463325594947
102126,0.09663451232001335
102146,0.09692482694520967
102147,0.10723298588497188
102151,0.09713335520861816
102158,0.08509361955558131
102159,0.08276923417926957
102162,0.07360286658268582
102165,0.08012815783357768
102166,0.11183445270488254
102174,0.08373783312688299
102193,0.13861619710110304
102198,0.08660914841592361
102205,0.10291007022099513
102206,0.09439170808194065
102218,0.09696423436349372
102221,0.09760717241296062
102230,0.09385097787916845
102238,0.09596713723002355
102248,0.06432476003818195
102252,0.1067037792340344
102259,0.07647430761683253
102262,0.10122694021650026
102273,0.07226221705327386
102286,0.0861131339042593
102293,0.09597439955903403
102294,0.06968080912185878
102296,0.08827213240513068
102298,0.10724662516660735
102303,0.07931880364853451
102309,0.10982510278180885
102315,0.06988845093393604
102340,0.07773345069768801
102342,0.08178243268890789
102344,0.08848985166323538
102346,0.12605500207372186
102347,0.07133558466608098
102374,0.11422069947305563
102380,0.1086612474222248
102387,0.09564058567891058
102393,0.08052205314528274
102403,0.09134817490755542
102413,0.10393073115988818
102414,0.061791915606030354
102415,0.08892210293410346
102416,0.08882279146657422
102439,0.10321130599358674
102441,0.08069561301368104
102443,0.07870273960467418
102444,0.08211246730624032
102445,0.13803413397342124
102448,0.0732615960757052
102449,0.09870493787636646
102450,0.1415531772260681
102456,0.08406682682694612
102458,0.09909373809825063
102459,0.08323093499940057
102465,0.06467868911327597
102470,0.12380249395727236
102471,0.0746943564639097
102475,0.13035675468704197
102476,0.12111164379619978
102506,0.08333754738561273
102509,0.07624597306085226
102519,0.08904160351181474
102522,0.07636825018288933
102545,0.08578783344949412
102549,0.11113419056446355
102562,0.06932492392910526
102563,0.08577656890434245
102568,0.12425518222952035
102582,0.10709143870408837
102592,0.06421377868455862
102597,0.09299723120727862
102605,0.11238387636940515
102614,0.09975567671185755
102617,0.09738436028866719
102634,0.0776691487887877
102652,0.08222765292289431
102655,0.05366993102753838
102671,0.07084365479137829
102694,0.08689295295684943
102701,0.112209168578849
102703,0.06664621445282666
102704,0.07591005219276797
102713,0.05010763838673847
102720,0.11612647221336818
102731,0.0690159284605923
102733,0.08203010230997405
102749,0.1300296643912483
102755,0.07850070733772849
102763,0.07657056780915313
102770,0.11822067681401008
102772,0.10685173468819248
102799,0.10500934326856755
102838,0.08717608554274456
102854,0.08013456535520735
102862,0.1281830121803031
102863,0.09963124732150443
102867,0.0811378431157554
102868,0.07585175165233435
102878,0.08811905778589854
102887,0.09823264622054004
102898,0.12838013837840748
102904,0.09077588095945668
102912,0.12059573176624874
102919,0.0756072980333547
102927,0.084315823523324
102932,0.09654644514218995
102933,0.13875336945053998
102935,0.0693631293620937
102958,0.10749937987279477
102969,0.10163879891176031
102971,0.08334764501940857
102975,0.07405737907512178
102979,0.09598768719937222
102982,0.06564130186160909
102987,0.1052597613249455
102989,0.09103912232353009
102995,0.09321538007883087
102996,0.08248245703314118
103000,0.0688513389384111
103001,0.10829287959911008
103004,0.08692771696951442
103010,0.08759803472815672
103025,0.10795625765039374
103029,0.09880906011644519
103046,0.10248992005775769
103056,0.07744124647452645
103062,0.09793542912320993
103078,0.1110437068794865
103083,0.06287145992505584
103092,0.10488149107537595
103096,0.08980511885739317
103097,0.10179304514999302
103102,0.13471122982746353
103112,0.08848611308590454
103132,0.06859635529130105
103144,0.0964049624068963
103145,0.07803716115334489
103146,0.07729164702651682
103147,0.11032940413601117
103158,0.08389421586132977
103171,0.1194166372715055
103173,0.07407282497096915
103184,0.09102643728235248
103195,0.10367233489534154
103196,0.07054308571814188
103206,0.0806099818902951
103230,0.09966367888098811
103231,0.11260701787966299
103232,0.10430576075916696
103239,0.11631598373881262
103240,0.09957853617851824
103243,0.08792942951665897
103252,0.10104385962201877
103258,0.0940811280136616
103259,0.09275758013226278
103279,0.07958597664692293
103280,0.06227884799708204
103286,0.09198776333501227
103287,0.13182027552755865
103290,0.0923404619323028
103298,0.1139989000556631
103315,0.05398782212453731
103319,0.07203370040993225
103334,0.1291551302825895
103336,0.09924872857484753
103345,0.10066762257762103
103368,0.0919987237799981
103371,0.12015345403235968
103377,0.08210338301522617
103398,0.08003907912359293
103404,0.07067557907550785
103408,0.09978300602031977
103410,0.07734854665438688
103418,0.07453421454651582
103420,0.12321901184571317
103432,0.10797086608329924
103433,0.08323723399028649
103436,0.06779141321933135
103440,0.1004581340685235
103453,0.09110047338469184
103459,0.10196750040304414
103460,0.08559862245091365
103461,0.06972067458700971
103462,0.11309330806928422
103473,0.09508921865492068
103474,0.06529050629906641
103475,0.1052217939369937
103478,0.11783166968945764
103480,0.106395398093287
103484,0.06645544428683385
103494,0.08553559273876936
103513,0.1141481553394659
103515,0.09069706191335158
103516,0.13909083529533586
103525,0.11306284131668323
103541,0.12565009862529875
103544,0.08157439995125332
103562,0.13007648860885884
103570,0.17240086503658228
103572,0.13960035208495272
103574,0.08090933819601899
103575,0.1030015004505609
103591,0.11435542883324408
103594,0.07730888663869742
103609,0.07498424707932796
103613,0.07469797464385573
103614,0.07500524711638384
103615,0.06769613814429758
103624,0.09954017465503635
103625,0.15711052869534214
103628,0.12320993245082737
103629,0.07276892834153245
103647,0.09279834244865429
103648,0.11452035902132271
103651,0.08666272402454413
103658,0.06941244438179293
103668,0.09088760713120489
103669,0.08367796849147957
103676,0.10411713902289986
103682,0.08276206903201737
103683,0.06264771306871825
103689,0.07239982461877333
103725,0.059558477409181285
103733,0.09048747328843328
103744,0.05832490368528581
103762,0.11034220569160498
103771,0.11930790310759658
103773,0.06560937104314589
103783,0.11414449050949403
103784,0.10457986933658918
103808,0.06498568977830037
103812,0.07511935827207233
103813,0.09568796032811082
103814,0.07727366745911393
103818,0.1365386291015237
103824,0.09352198361902019
103828,0.06509929050637696
103830,0.08806970329474238
103840,0.07594130994487189
103842,0.1036513717539852
103847,0.12315761535210774
103848,0.11479109878854299
103851,0.06559870286681153
103854,0.13018710500254826
103857,0.16305455153561632
103861,0.06013677429062791
103862,0.09809216140441109
103865,0.0967964780821683
103870,0.06493818121995176
103876,0.09072696328287762
103891,0.15053772690037215
103908,0.07430710787973047
103914,0.09309175041397319
103918,0.10537511850762586
103940,0.09402174994606341
103963,0.12098678529533742
103966,0.11252647419836521
103971,0.12177681195756347
103980,0.10208550345687059
103984,0.07727307365228524
103985,0.07875804374754886
103998,0.13509650778194798
104019,0.08343455527126516
104026,0.08904092901460947
104035,0.116971636994517
104044,0.07534626308544307
104045,0.09647864413356098
104047,0.10137195230874937
104051,0.07218607875153636
104058,0.08733405273068669
104063,0.07332352450579362
104066,0.09540598314316659
104087,0.05459094168004734
104089,0.09538524970881333
104095,0.08154971117745018
104098,0.12110051137673473
104104,0.05943488778870347
104110,0.09667251935056603
104120,0.08238123291716834
104122,0.06033007550625078
104131,0.09772339842432247
104132,0.11406948189380915
104135,0.06954020726815227
104136,0.09929503237158879
104149,0.09082812562935454
104150,0.08617015407187284
104156,0.10181972448779443
104165,0.11420405246470339
104175,0.08805892301956858
104179,0.12314418415877058
104184,0.09780363128912394
104206,0.0741717467708096
104216,0.10926257340213429
104230,0.1469156452007059
104257,0.0538489243623293
104272,0.0565538511908228
104273,0.10120860638604588
104278,0.057489093061945995
104294,0.10272620268592131
104295,0.08725963159939219
104297,0.07527755950032256
104298,0.10567736402502298
104308,0.11006235089111074
104318,0.08725849675750307
104319,0.07576638180388681
104320,0.12851278221171025
104327,0.11795567584457303
104334,0.09315869881540632
104344,0.11839562630302834
104350,0.08144154822670355
104351,0.09332399127842847
104354,0.1088269070522675
104369,0.12393196084863274
104376,0.10003807841787236
104381,0.09183164590608056
104384,0.10059476686472572
104391,0.06698028409542797
104394,0.10880004859660011
104398,0.12383313263506063
104402,0.08107667246912298
104408,0.0838317868636339
104409,0.06715731780250771
104410,0.13683216796321224
104412,0.08090778378867097
104417,0.10224195402656289
104424,0.09200977161460915
104426,0.06898216347077323
104435,0.08553792270041298
104445,0.08599671348820041
104458,0.06031797777224754
104460,0.0974222947312123
104466,0.081909853345823
104472,0.12050392877813325
104473,0.107993272318317
104479,0.06099412949484031
104480,0.07772496579612431
104482,0.1260129981146997
104499,0.05717567860973077
104501,0.06056869714041972
104502,0.081231980258238
104506,0.0883907962016303
104510,0.06302705882131568
104512,0.07898227598511788
104520,0.1313803030226485
104528,0.116908812556457
104529,0.10224934478200437
104541,0.09996616529042487
104578,0.07651862651468869
104584,0.08502396465734634
104588,0.10357538114079703
104602,0.09022579231557579
104610,0.0694687871714716
104611,0.08891860279307638
104618,0.11175149629469924
104620,0.08986688661347253
104622,0.06056003063090766
104624,0.0713153928467134
104625,0.09919690591297672
104634,0.13282951738532184
104639,0.10171666451426722
104646,0.07877780239318395
104647,0.07702768146295468
104652,0.06413874832063801
104670,0.08826220670768589
104677,0.08011738215096047
104685,0.11274331313650025
104691,0.09799961084059904
104696,0.07991345676559952
104699,0.06798357445178439
104712,0.11753738767455862
104714,0.09105574371265515
104717,0.09573437360905487
104718,0.08362879024066197
104740,0.08031835344662677
104741,0.10034016915744588
104743,0.05555385886818821
104744,0.10802098499316092
104747,0.10353901098400847
104767,0.09666363716580971
104772,0.1777765493497534
104776,0.13514370025131017
104779,0.0727428294255921
104814,0.09331023763920128
104815,0.08439919937208028
104830,0.1003712766668645
104831,0.1132253027442025
104833,0.10755621751894834
104839,0.075801878299558
104840,0.08420897865308977
104860,0.1059268520115783
104861,0.06014987545911296
104866,0.08860053471741278
104870,0.077399883097079
104877,0.10348048660236299
104878,0.06799427867779465
104879,0.0848525396355037
104880,0.09680421500898076
104899,0.09474257304392703
104906,0.06366430911927205
104907,0.11501065878168562
104913,0.09595490187416968
104916,0.11105498584521041
104921,0.0979035901918988
104930,0.08723801854232464
104931,0.10127923097090824
104936,0.10217357862713812
104937,0.09628686564004471
104942,0.08485727184345097
104943,0.08764750377728335
104969,0.10807628959686116
104972,0.14608707666150056
104988,0.0990633102860119
105013,0.10556988374138096
105015,0.10198588033949559
105019,0.08029901512156246
105027,0.09178574652115569
105030,0.09788739204392602
105035,0.1577676943587096
105041,0.07048092770948704
105051,0.12350753644260458
105056,0.07611540052893309
105067,0.1722013726617121
105071,0.1092315386314365
105072,0.0690699038332431
105074,0.12779463765108623
105091,0.12180629640081651
105101,0.07888348139625556
105103,0.0874950309449895
105134,0.0978491843926639
105139,0.09663667551948919
105142,0.1279811618517076
105146,0.09925056786533831
105163,0.09397379983525034
105168,0.11937705966755087
105172,0.05725295163662494
105176,0.12500300447009305
105195,0.08890734973778697
105196,0.13956143815609312
105197,0.06729401752962236
105203,0.09167597678332555
105223,0.10015312916224903
105227,0.09399859019022345
105228,0.06696039160054368
105230,0.10954518176310804
105231,0.1266944066192895
105239,0.08514950192825922
105242,0.10297324503252296
105244,0.08850881578331343
105245,0.11426971505555046
105248,0.05906806498270325
105249,0.09027299104210829
105266,0.12537915982031533
105271,0.12327552424105374
105276,0.11672889920363035
105282,0.11126410924019295
105292,0.08246779198898017
105297,0.053596720309563944
105332,0.1261022245251581
105333,0.0799425401310134
105343,0.07077905900355358
105344,0.05776787159912414
105345,0.11951928265437788
105357,0.0979567223026606
105359,0.08959284815887271
105366,0.08143484425141786
105367,0.09934710577274347
105370,0.04917164453387709
105377,0.09690172172906696
105390,0.08674060390070579
105399,0.06973715089288851
105403,0.08488316398042205
105404,0.08642616503697426
105414,0.07941974949519684
105417,0.09031956909378981
105425,0.14200847330658833
105452,0.07845296417336095
105454,0.10370453025224312
105456,0.11652221797626336
105470,0.10884640949776656
105471,0.06377326420127577
105483,0.08325609973880721
105493,0.11466305061689296
105508,0.13090204434713387
105514,0.11070279452733496
105515,0.06052359148215935
105528,0.13716132469261616
105529,0.07666273005064828
105531,0.07712421108452826
105532,0.0817005327956861
105558,0.055895601979918816
105574,0.096690283936183
105578,0.06566619770621406
105584,0.14593772869023822
105595,0.11719528133628399
105617,0.10440009531339002
105618,0.08668831549633343
105621,0.0831719172635965
105625,0.08760091003292068
105629,0.09079009194955591
105630,0.07204480306129118
105634,0.06687724949735106
105635,0.10436902944214595
105641,0.10544477389238036
105647,0.10590676056272598
105648,0.0854579355260764
105655,0.06858660470760383
105657,0.07205329482295025
105672,0.11136789562865142
105678,0.09195363676473417
105682,0.07684864258453128
105691,0.09961908343767277
105692,0.08878675576518198
105706,0.13041364432736013
105712,0.10639908799949183
105720,0.09476570417307957
105734,0.08419639510664335
105735,0.09780696184679188
105736,0.09101983606787745
105737,0.06978438778131785
105738,0.13471892770381827
105740,0.11586533278502083
105744,0.058683076626192106
105747,0.10654511549131185
105749,0.10901433130640077
105754,0.09673200516493803
105758,0.06646043053006812
105760,0.09414457819915747
105767,0.08778267170129328
105784,0.11324269618058884
105791,0.0926289457652471
105802,0.0858395411465057
105807,0.13263385157160887
105809,0.0780024642206567
105816,0.10383753805283895
105817,0.059045573684618116
105824,0.1343239017493903
105832,0.10195801439602901
105856,0.07723195457941728
105865,0.08707078841316582
105899,0.07996993834692753
105906,0.05830189853118208
105916,0.09551492335815015
105923,0.11517387027843508
105937,0.09393040655598808
105965,0.06904924353306008
105966,0.08671723556619947
105968,0.0723116961610795
105973,0.0869624982651168
105976,0.1094101341419943
105978,0.06545100078982319
105979,0.07790381755307381
105991,0.10133736079691562
105998,0.08733092595861325
105999,0.09651365126430467
106000,0.1055869100235358
106001,0.1077522384804563
106010,0.08568779466918149
106011,0.09564893926670193
106013,0.11989127072006542
106015,0.08390268922884789
106026,0.06850305474038783
106032,0.07321665652073267
106035,0.09716708551260245
106040,0.09098418269555372
106041,0.12847966347379558
106044,0.06410335288730001
106053,0.09999707913382641
106054,0.07129430650611293
106065,0.12618852813161818
106081,0.08182097333726322
106083,0.08787311426332146
106087,0.0970065082001394
106090,0.09893263766731161
106101,0.05259765391528927
106102,0.12510171598403816
106109,0.07834133850526433
106116,0.0762881013505912
106150,0.07779537642669498
106155,0.16077480472746525
106166,0.0900678700543979
106176,0.08807418917024488
106189,0.07156576520245575
106199,0.1277094318191847
106205,0.09165829376908385
106206,0.08382953418424308
106211,0.08486882326990815
106214,0.0651746543900318
106216,0.0930520205197469
106217,0.0974751044313673
106225,0.08148146390138529
106249,0.07264638887305828
106256,0.08001652819759494
106258,0.07853913636713442
106261,0.10287220324863725
106262,0.11645519534344966
106264,0.06257872890159412
106271,0.11152255114627027
106276,0.08472267103771661
106277,0.09420766881209135
106286,0.11209003080103087
106293,0.06721004030696189
106295,0.07508324671321781
106296,0.10333347219092033
106297,0.12640171753163087
106298,0.0942023768203907
106311,0.07972100707418488
106314,0.11557080800078909
106320,0.12462461385767291
106334,0.10594868114099873
106346,0.07481426087962363
106347,0.07990686553118395
106349,0.08871275717643888
106354,0.11145170747339238
106360,0.056594327546456616
106373,0.08966199863943601
106377,0.07523589250874063
106386,0.10761304375981282
106387,0.10733002352154038
106391,0.05614680580389783
106401,0.12459648479499102
106411,0.12077516425707192
106413,0.11743065804991862
106426,0.10178734387241292
106427,0.07960887358572917
106428,0.14411962170893097
106434,0.09612360863632835
106438,0.09811535054705185
106440,0.10105805229228071
106441,0.0652591320416204
106452,0.11883014546614643
106453,0.0816926976149559
106454,0.09047024767694994
106457,0.09853341717317882
106484,0.0756701378488691
106488,0.15182791491954542
106491,0.09002592126786944
106514,0.09014191241565203
106527,0.09687967061715466
106528,0.0759766227138277
106529,0.05398641473191711
106534,0.12034495370031643
106550,0.11094629158819283
106577,0.08224909386072822
106585,0.1300791775305373
106590,0.06278723873315803
106607,0.07935252185656826
106610,0.10622346453346308
106611,0.10019398898204093
106612,0.1190241514282041
106624,0.07077629272278782
106631,0.07554126006235563
106647,0.17579311146654955
106660,0.12842524243539788
106674,0.08707207329498362
106687,0.07440607325592427
106712,0.0926173020554128
106713,0.0807969301628753
106717,0.08358693893554758
106720,0.10019961417371202
106721,0.09799713035674261
106724,0.09326243500276951
106735,0.11039072098862014
106739,0.07928740432113839
106740,0.08498912627077222
106754,0.0764051270824318
106760,0.1485849665202772
106761,0.10674159399877015
106784,0.0960882168876087
106787,0.08754301024457595
106797,0.07807792021097278
106798,0.07794169765053896
106802,0.1259705492235345
106803,0.10710562801095797
106804,0.15671255666792597
106805,0.08036206781064857
106810,0.13196110954602963
106812,0.09932826842813701
106813,0.06692102439319425
106817,0.07115089028339681
106822,0.0976504921277392
106823,0.08550105508272454
106827,0.06944204242472403
106841,0.074660845696016
106851,0.08581883905283527
106852,0.09877256180163804
106853,0.1478700517437135
106854,0.1541280355637419
106861,0.09953356328218496
106873,0.12065194129980161
106877,0.07564694045924136
106878,0.08544650271459397
106881,0.10574255269635771
106900,0.08085408886893063
106906,0.07501680116994296
106907,0.08412464802716875
106914,0.10018275340685867
106916,0.08773185718745122
106924,0.07256331088017297
106931,0.08353873248629054
106936,0.10868609263605476
106937,0.08019105798226077
106938,0.08406581305231837
106939,0.11192093046225045
106943,0.07238947462379983
106944,0.07799337249419587
106967,0.11096752571361579
106980,0.09478392409737739
106986,0.06750506570203336
106987,0.08674330345137539
106990,0.06757227920675073
107013,0.056665623737117435
107023,0.09693837110147557
107033,0.06557545632862787
107037,0.10291019362855924
107048,0.10078919815082177
107071,0.1096971088213134
107081,0.06293706082306731
107113,0.08830914490258887
107130,0.06658810173917529
107131,0.08882205705964484
107145,0.09361897473372884
107156,0.0969141604994351
107219,0.07735015668688623
107222,0.11750364470585081
107223,0.19520602901545986
107232,0.1288978434946415
107245,0.10129429946766508
107246,0.06010888075841443
107247,0.06650045636248039
107256,0.07561107986351917
107259,0.07252905294936178
107260,0.049929942568504346
107279,0.13810792406706568
107280,0.07151905000447593
107281,0.09939245406580056
107285,0.0928475140157843
107329,0.11275393242006398
107337,0.07681889044308167
107349,0.0783369428845833
107350,0.09480961926338831
107351,0.06318493213809533
107359,0.1468141673560998
107391,0.10246444703609144
107394,0.11508039738491216
107395,0.0637462638676768
107406,0.11466045373261427
107416,0.11146788107514741
107417,0.08211953536866518
107418,0.0748234407508382
107419,0.07890541526292996
107444,0.08810511251608531
107445,0.10311180162547638
107446,0.09848895078422572
107460,0.0990537769363195
107470,0.10445470437389855
107475,0.07907472197094355
107520,0.08935067182106965
107526,0.09724474438455172
107527,0.06324008263009248
107530,0.07113339408250134
107532,0.1378774198933236
107534,0.11840418829483217
107535,0.08697329160495655
107554,0.11305530254414002
107556,0.08943084747051008
107559,0.09589218346121103
107561,0.06210911840277364
107564,0.07986855135497968
107566,0.0981679566309859
107571,0.08337418408659795
107590,0.1051654988085615
107602,0.09760960579364639
107625,0.12271207489023818
107626,0.1349315997948103
107635,0.08297230188537169
107636,0.07933647807504125
107645,0.10302063085014058
107652,0.11755368196396546
107655,0.06412224333377342
107668,0.0689573038211672
107670,0.07378452236647186
107677,0.059576515398465216
107680,0.11074020278187544
107683,0.08626326455170398
107684,0.07585343065445684
107691,0.08970253169964951
107692,0.11383828432248545
107703,0.12418629980921407
107709,0.06528942421189786
107710,0.07595694808676456
107721,0.09930512979346409
107725,0.12040188542284515
107727,0.1305312688843292
107739,0.0928989578545887
107740,0.10683939785836952
107741,0.09886207505835727
107747,0.07230567652650507
107765,0.13935404908589072
107768,0.07033235835778165
107775,0.09228159895312822
107782,0.11703964666099188
107790,0.07549566175062686
107801,0.08972625729836348
107807,0.06378029547741183
107811,0.11419524383567095
107817,0.13111506799599199
107826,0.08419028409684028
107838,0.09870949697970029
107839,0.08351624996943566
107843,0.0797302487284462
107847,0.06802034704995873
107849,0.10327654727523336
107850,0.09351171294651449
107867,0.11445354248466018
107871,0.10179679239582272
107908,0.09106092615095966
107913,0.12572163448762286
107927,0.10604800319989159
107931,0.05589531839953655
107955,0.05945604299898236
107962,0.09388401889112537
107977,0.08023890097440525
107978,0.08909339157006003
107993,0.07683913448171857
108010,0.0801215993452413
108016,0.1114323647642283
108018,0.1318253037747206
108027,0.1105683685289792
108045,0.09974307702274515
108069,0.1251717368457824
108082,0.09715689383982674
108089,0.09353155562212209
108092,0.08435046922994344
108106,0.07528720340790969
108112,0.09393054434619746
108120,0.12087284386452714
108122,0.15609760911446
108135,0.12570388151669842
108170,0.08084717808970461
108171,0.09382756503865039
108177,0.06517841463656592
108180,0.11193698587561722
108183,0.08612866559296423
108184,0.06711940401624297
108185,0.09375574637460558
108192,0.0983650489645821
108195,0.10860385343533026
108196,0.1251113930942449
108218,0.07813118726281391
108219,0.13129814606115148
108243,0.10842581216765185
108249,0.06593028942775728
108251,0.051781641807676505
